0.0 1.000 -0.000 -0.000 -0.000 1 STANDING
50.0 1.000 -0.009 -0.029 -0.000 1 STANDING
100.0 0.998 -0.018 -0.058 -0.000 1 STANDING
150.0 0.996 -0.026 -0.086 -0.000 1 STANDING
200.0 0.993 -0.033 -0.115 -0.000 1 STANDING
250.0 0.989 -0.040 -0.143 -0.000 1 STANDING
300.0 0.984 -0.047 -0.171 -0.001 1 STANDING
350.0 0.979 -0.052 -0.198 -0.001 1 STANDING
400.0 0.973 -0.059 -0.225 -0.001 1 STANDING
450.0 0.966 -0.065 -0.252 -0.001 1 STANDING
500.0 0.958 -0.071 -0.277 -0.001 1 STANDING
550.0 0.950 -0.078 -0.302 -0.001 1 STANDING
600.0 0.941 -0.085 -0.327 -0.001 1 STANDING
650.0 0.932 -0.091 -0.351 -0.001 1 STANDING
700.0 0.922 -0.097 -0.374 -0.001 1 STANDING
750.0 0.912 -0.103 -0.397 -0.001 1 STANDING
800.0 0.901 -0.108 -0.419 -0.001 1 STANDING
850.0 0.890 -0.113 -0.441 -0.002 1 STANDING
900.0 0.879 -0.117 -0.463 -0.002 1 STANDING
950.0 0.867 -0.121 -0.484 -0.003 1 STANDING
1000.0 0.855 -0.125 -0.504 -0.004 1 STANDING
1050.0 0.842 -0.130 -0.523 -0.003 1 STANDING
1100.0 0.829 -0.137 -0.541 -0.002 1 STANDING
1150.0 0.817 -0.147 -0.558 0.002 1 STANDING
1200.0 0.804 -0.154 -0.575 0.004 1 STANDING
1250.0 0.790 -0.158 -0.592 0.004 1 STANDING
1300.0 0.777 -0.161 -0.609 0.002 1 STANDING
1350.0 0.763 -0.166 -0.625 0.003 1 STANDING
1400.0 0.749 -0.170 -0.641 0.003 1 STANDING
1450.0 0.735 -0.168 -0.657 -0.003 1 STANDING
1500.0 0.721 -0.168 -0.672 -0.006 1 STANDING
1550.0 0.735 -0.160 -0.659 -0.011 1 STANDING
1600.0 0.722 -0.173 -0.670 -0.002 1 STANDING
1650.0 0.732 -0.154 -0.664 -0.018 1 STANDING
1700.0 0.721 -0.171 -0.671 -0.004 1 STANDING
1750.0 0.735 -0.160 -0.659 -0.011 1 STANDING
1800.0 0.723 -0.173 -0.669 -0.001 1 STANDING
1850.0 0.737 -0.164 -0.656 -0.006 1 STANDING
1900.0 0.730 -0.185 -0.658 0.012 1 STANDING
1950.0 0.738 -0.165 -0.654 -0.005 1 STANDING
2000.0 0.742 -0.185 -0.644 0.015 1 STANDING
2050.0 0.738 -0.165 -0.654 -0.005 1 STANDING
2100.0 0.729 -0.151 -0.668 -0.021 1 STANDING
2150.0 0.726 -0.172 -0.666 -0.000 1 STANDING
2200.0 0.724 -0.194 -0.661 0.020 1 STANDING
2250.0 0.722 -0.174 -0.669 -0.000 1 STANDING
2300.0 0.731 -0.188 -0.656 0.017 1 STANDING
2350.0 0.731 -0.167 -0.662 -0.004 1 STANDING
2400.0 0.728 -0.189 -0.659 0.016 1 STANDING
2450.0 0.730 -0.167 -0.663 -0.004 1 STANDING
2500.0 0.715 -0.172 -0.677 -0.003 1 STANDING
2550.0 0.729 -0.160 -0.665 -0.011 1 STANDING
2600.0 0.724 -0.181 -0.666 0.008 1 STANDING
2650.0 0.735 -0.165 -0.657 -0.005 1 STANDING
2700.0 0.737 -0.186 -0.650 0.015 1 STANDING
2750.0 0.743 -0.164 -0.649 -0.003 1 STANDING
2800.0 0.748 -0.143 -0.648 -0.022 1 STANDING
2850.0 0.737 -0.158 -0.658 -0.010 1 STANDING
2900.0 0.723 -0.167 -0.671 -0.005 1 STANDING
2950.0 0.719 -0.189 -0.669 0.016 1 STANDING
3000.0 0.728 -0.169 -0.665 -0.001 1 STANDING
3050.0 0.722 -0.190 -0.665 0.018 1 STANDING
3100.0 0.728 -0.169 -0.664 -0.001 1 STANDING
3150.0 0.729 -0.190 -0.657 0.019 1 STANDING
3200.0 0.732 -0.168 -0.660 -0.001 1 STANDING
3250.0 0.718 -0.171 -0.675 -0.002 1 STANDING
