0.0 1.000 -0.000 -0.000 0.000 1 STANDING
50.0 1.000 -0.009 -0.029 0.000 1 STANDING
100.0 0.998 -0.019 -0.057 0.000 1 STANDING
150.0 0.996 -0.028 -0.086 0.000 1 STANDING
200.0 0.993 -0.037 -0.114 0.000 1 STANDING
250.0 0.989 -0.046 -0.141 0.000 1 STANDING
300.0 0.984 -0.055 -0.169 -0.000 1 STANDING
350.0 0.979 -0.063 -0.196 -0.000 1 STANDING
400.0 0.972 -0.071 -0.222 -0.000 1 STANDING
450.0 0.965 -0.078 -0.248 -0.000 1 STANDING
500.0 0.958 -0.086 -0.274 -0.001 1 STANDING
550.0 0.950 -0.093 -0.299 -0.001 1 STANDING
600.0 0.941 -0.101 -0.323 -0.001 1 STANDING
650.0 0.932 -0.109 -0.347 -0.000 1 STANDING
700.0 0.922 -0.116 -0.370 -0.000 1 STANDING
750.0 0.911 -0.123 -0.393 -0.000 1 STANDING
800.0 0.900 -0.131 -0.415 -0.000 1 STANDING
850.0 0.889 -0.137 -0.437 -0.000 1 STANDING
900.0 0.877 -0.143 -0.458 -0.001 1 STANDING
950.0 0.865 -0.149 -0.479 -0.001 1 STANDING
1000.0 0.853 -0.153 -0.500 -0.002 1 STANDING
1050.0 0.839 -0.156 -0.521 -0.004 1 STANDING
1100.0 0.826 -0.162 -0.540 -0.004 1 STANDING
1150.0 0.813 -0.170 -0.557 -0.002 1 STANDING
1200.0 0.799 -0.177 -0.575 -0.001 1 STANDING
1250.0 0.785 -0.182 -0.593 -0.001 1 STANDING
1300.0 0.770 -0.189 -0.609 0.000 1 STANDING
1350.0 0.756 -0.196 -0.625 0.002 1 STANDING
1400.0 0.741 -0.203 -0.641 0.004 1 STANDING
1450.0 0.725 -0.211 -0.655 0.006 1 STANDING
1500.0 0.710 -0.218 -0.669 0.008 1 STANDING
1550.0 0.695 -0.225 -0.683 0.010 1 STANDING
1600.0 0.679 -0.230 -0.697 0.011 1 STANDING
1650.0 0.664 -0.230 -0.712 0.006 1 STANDING
1700.0 0.648 -0.236 -0.725 0.007 1 STANDING
1750.0 0.656 -0.248 -0.712 0.026 1 STANDING
1800.0 0.645 -0.239 -0.726 0.010 1 STANDING
1850.0 0.662 -0.238 -0.711 0.014 1 STANDING
1900.0 0.647 -0.234 -0.726 0.005 1 STANDING
1950.0 0.630 -0.240 -0.738 0.008 1 STANDING
2000.0 0.647 -0.240 -0.724 0.012 1 STANDING
2050.0 0.662 -0.241 -0.709 0.020 1 STANDING
2100.0 0.646 -0.244 -0.723 0.017 1 STANDING
2150.0 0.632 -0.241 -0.737 0.008 1 STANDING
2200.0 0.635 -0.257 -0.728 0.031 1 STANDING
2250.0 0.628 -0.243 -0.739 0.010 1 STANDING
2300.0 0.628 -0.225 -0.745 -0.014 1 STANDING
2350.0 0.631 -0.242 -0.737 0.009 1 STANDING
2400.0 0.617 -0.256 -0.743 0.023 1 STANDING
2450.0 0.615 -0.240 -0.751 -0.000 1 STANDING
2500.0 0.630 -0.228 -0.742 -0.011 1 STANDING
2550.0 0.637 -0.244 -0.732 0.011 1 STANDING
2600.0 0.622 -0.256 -0.739 0.023 1 STANDING
2650.0 0.623 -0.238 -0.745 -0.001 1 STANDING
2700.0 0.636 -0.247 -0.731 0.014 1 STANDING
2750.0 0.627 -0.234 -0.743 -0.005 1 STANDING
2800.0 0.636 -0.248 -0.731 0.015 1 STANDING
2850.0 0.627 -0.235 -0.743 -0.005 1 STANDING
2900.0 0.626 -0.216 -0.748 -0.028 1 STANDING
2950.0 0.627 -0.235 -0.743 -0.005 1 STANDING
3000.0 0.610 -0.235 -0.756 -0.009 1 STANDING
3050.0 0.627 -0.237 -0.742 -0.001 1 STANDING
3100.0 0.615 -0.253 -0.747 0.015 1 STANDING
3150.0 0.628 -0.238 -0.741 0.001 1 STANDING
3200.0 0.627 -0.256 -0.736 0.024 1 STANDING
3250.0 0.627 -0.238 -0.741 0.001 1 STANDING
3300.0 0.621 -0.223 -0.751 -0.021 1 STANDING
