0.0 1.000 0.000 -0.000 0.000 1 STANDING
50.0 1.000 0.001 -0.030 0.000 1 STANDING
100.0 0.998 0.001 -0.060 0.000 1 STANDING
150.0 0.996 0.001 -0.090 0.000 1 STANDING
200.0 0.993 0.002 -0.120 0.000 1 STANDING
250.0 0.989 0.002 -0.149 0.000 1 STANDING
300.0 0.984 0.002 -0.177 0.000 1 STANDING
350.0 0.979 0.002 -0.205 0.000 1 STANDING
400.0 0.972 0.003 -0.233 0.000 1 STANDING
450.0 0.966 0.003 -0.260 0.000 1 STANDING
500.0 0.958 0.003 -0.287 0.000 1 STANDING
550.0 0.950 0.003 -0.312 0.000 1 STANDING
600.0 0.941 0.003 -0.338 0.000 1 STANDING
650.0 0.932 0.003 -0.362 0.000 1 STANDING
700.0 0.922 0.003 -0.386 0.000 1 STANDING
750.0 0.912 0.004 -0.410 0.000 1 STANDING
800.0 0.902 0.004 -0.433 0.000 1 STANDING
850.0 0.890 0.004 -0.455 0.000 1 STANDING
900.0 0.879 0.005 -0.477 0.000 1 STANDING
950.0 0.867 0.005 -0.498 -0.000 1 STANDING
1000.0 0.855 0.006 -0.519 -0.000 1 STANDING
1050.0 0.843 0.007 -0.539 -0.001 1 STANDING
1100.0 0.830 0.008 -0.558 -0.001 1 STANDING
1150.0 0.817 0.009 -0.577 -0.002 1 STANDING
1200.0 0.803 0.009 -0.596 -0.002 1 STANDING
1250.0 0.790 0.009 -0.613 -0.001 1 STANDING
1300.0 0.776 0.009 -0.631 -0.001 1 STANDING
1350.0 0.762 0.009 -0.648 -0.000 1 STANDING
1400.0 0.748 0.008 -0.664 0.000 1 STANDING
1450.0 0.733 0.007 -0.680 0.001 1 STANDING
1500.0 0.719 0.007 -0.695 0.002 1 STANDING
1550.0 0.704 0.009 -0.710 -0.000 1 STANDING
1600.0 0.719 0.011 -0.695 -0.002 1 STANDING
1650.0 0.704 0.009 -0.710 -0.001 1 STANDING
1700.0 0.719 0.009 -0.694 -0.001 1 STANDING
1750.0 0.705 0.008 -0.709 0.000 1 STANDING
1800.0 0.720 0.007 -0.694 0.001 1 STANDING
1850.0 0.705 0.007 -0.709 0.002 1 STANDING
1900.0 0.720 0.008 -0.693 0.000 1 STANDING
1950.0 0.706 0.006 -0.708 0.003 1 STANDING
2000.0 0.721 0.005 -0.693 0.003 1 STANDING
2050.0 0.706 0.006 -0.708 0.002 1 STANDING
2100.0 0.721 0.007 -0.692 0.001 1 STANDING
2150.0 0.707 0.005 -0.707 0.003 1 STANDING
2200.0 0.722 0.006 -0.692 0.003 1 STANDING
2250.0 0.707 0.006 -0.707 0.003 1 STANDING
2300.0 0.722 0.007 -0.691 0.001 1 STANDING
