0.0 1.000 -0.000 -0.000 0.000 1 STANDING
50.0 1.000 -0.001 -0.030 0.000 1 STANDING
100.0 0.998 -0.002 -0.060 -0.000 1 STANDING
150.0 0.996 -0.003 -0.090 -0.000 1 STANDING
200.0 0.993 -0.004 -0.120 -0.000 1 STANDING
250.0 0.989 -0.005 -0.149 0.000 1 STANDING
300.0 0.984 -0.007 -0.177 0.000 1 STANDING
350.0 0.979 -0.008 -0.205 0.000 1 STANDING
400.0 0.972 -0.009 -0.233 0.000 1 STANDING
450.0 0.966 -0.010 -0.260 0.000 1 STANDING
500.0 0.958 -0.012 -0.286 0.000 1 STANDING
550.0 0.950 -0.013 -0.312 0.000 1 STANDING
600.0 0.941 -0.015 -0.337 0.001 1 STANDING
650.0 0.932 -0.016 -0.362 0.001 1 STANDING
700.0 0.922 -0.017 -0.386 0.001 1 STANDING
750.0 0.912 -0.018 -0.409 0.000 1 STANDING
800.0 0.902 -0.018 -0.432 -0.000 1 STANDING
850.0 0.891 -0.018 -0.454 -0.000 1 STANDING
900.0 0.879 -0.019 -0.476 -0.000 1 STANDING
950.0 0.868 -0.021 -0.497 0.000 1 STANDING
1000.0 0.856 -0.023 -0.517 0.001 1 STANDING
1050.0 0.843 -0.025 -0.537 0.001 1 STANDING
1100.0 0.830 -0.026 -0.557 0.002 1 STANDING
1150.0 0.817 -0.028 -0.575 0.002 1 STANDING
1200.0 0.804 -0.029 -0.594 0.002 1 STANDING
1250.0 0.791 -0.029 -0.611 0.002 1 STANDING
1300.0 0.777 -0.031 -0.629 0.002 1 STANDING
1350.0 0.763 -0.031 -0.646 0.002 1 STANDING
1400.0 0.749 -0.032 -0.662 0.002 1 STANDING
1450.0 0.735 -0.036 -0.677 0.005 1 STANDING
1500.0 0.721 -0.042 -0.692 0.010 1 STANDING
1550.0 0.734 -0.032 -0.678 0.001 1 STANDING
1600.0 0.720 -0.036 -0.693 0.004 1 STANDING
1650.0 0.733 -0.025 -0.680 -0.006 1 STANDING
1700.0 0.719 -0.031 -0.694 -0.001 1 STANDING
1750.0 0.733 -0.023 -0.680 -0.008 1 STANDING
1800.0 0.719 -0.029 -0.694 -0.002 1 STANDING
1850.0 0.724 -0.009 -0.689 -0.022 1 STANDING
1900.0 0.719 -0.029 -0.694 -0.002 1 STANDING
1950.0 0.728 -0.012 -0.685 -0.019 1 STANDING
2000.0 0.741 -0.023 -0.671 -0.008 1 STANDING
2050.0 0.730 -0.010 -0.683 -0.021 1 STANDING
2100.0 0.736 -0.030 -0.676 -0.002 1 STANDING
2150.0 0.727 -0.012 -0.686 -0.019 1 STANDING
2200.0 0.732 -0.033 -0.681 0.001 1 STANDING
2250.0 0.719 -0.025 -0.695 -0.007 1 STANDING
