0.0 1.000 -0.000 -0.000 0.000 1 STANDING
50.0 1.000 -0.005 -0.030 0.000 1 STANDING
100.0 0.998 -0.010 -0.060 0.000 1 STANDING
150.0 0.996 -0.015 -0.089 0.000 1 STANDING
200.0 0.993 -0.019 -0.118 0.000 1 STANDING
250.0 0.989 -0.024 -0.147 0.000 1 STANDING
300.0 0.984 -0.029 -0.175 0.000 1 STANDING
350.0 0.979 -0.033 -0.203 0.000 1 STANDING
400.0 0.972 -0.038 -0.230 0.000 1 STANDING
450.0 0.965 -0.042 -0.257 0.000 1 STANDING
500.0 0.958 -0.046 -0.283 -0.000 1 STANDING
550.0 0.950 -0.051 -0.309 -0.000 1 STANDING
600.0 0.941 -0.055 -0.334 -0.000 1 STANDING
650.0 0.932 -0.059 -0.359 -0.000 1 STANDING
700.0 0.922 -0.063 -0.383 -0.000 1 STANDING
750.0 0.911 -0.066 -0.406 -0.000 1 STANDING
800.0 0.901 -0.070 -0.429 -0.000 1 STANDING
850.0 0.889 -0.074 -0.451 -0.000 1 STANDING
900.0 0.878 -0.077 -0.473 -0.000 1 STANDING
950.0 0.866 -0.081 -0.494 -0.000 1 STANDING
1000.0 0.853 -0.084 -0.515 -0.000 1 STANDING
1050.0 0.840 -0.087 -0.535 -0.000 1 STANDING
1100.0 0.827 -0.090 -0.554 -0.000 1 STANDING
1150.0 0.814 -0.094 -0.574 -0.000 1 STANDING
1200.0 0.800 -0.097 -0.592 -0.000 1 STANDING
1250.0 0.786 -0.099 -0.610 -0.000 1 STANDING
1300.0 0.772 -0.102 -0.628 -0.000 1 STANDING
1350.0 0.757 -0.105 -0.645 -0.000 1 STANDING
1400.0 0.742 -0.107 -0.661 -0.001 1 STANDING
1450.0 0.727 -0.109 -0.678 -0.001 1 STANDING
1500.0 0.712 -0.111 -0.693 -0.002 1 STANDING
1550.0 0.697 -0.114 -0.708 -0.002 1 STANDING
1600.0 0.681 -0.116 -0.723 -0.002 1 STANDING
1650.0 0.665 -0.119 -0.737 -0.001 1 STANDING
1700.0 0.650 -0.122 -0.750 0.000 1 STANDING
1750.0 0.666 -0.118 -0.737 -0.002 1 STANDING
1800.0 0.650 -0.123 -0.750 0.002 1 STANDING
